"avettaId","mongoId","variantId","object","field","en","zh_CN"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption60","question","responseOption60","Working Over or Near Water Safety","水上或近水工作安全"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption73","question","responseOption73","AU Mining Safety Management Plan","澳大利亚采矿安全管理计划"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption29","question","responseOption29","Heavy Mobile Equipment Operation","重型移动设备操作"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption13","question","responseOption13","Drug and Alcohol","毒品和酒精"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption5","question","responseOption5","Bloodborne Pathogens (BBP)","血源性病原体（BBP）"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption21","question","responseOption21","Fire Protection","消防"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption56","question","responseOption56","Tree Trimming and Removal Safety","树木修剪和移除安全"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption30","question","responseOption30","Hexavalent Chromium Exposure Safety","六价铬接触安全"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption34","question","responseOption34","Ionizing Radiation Exposure Safety","电离辐射暴露安全"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption52","question","responseOption52","Subcontractor Safety Management","分包商安全管理"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption26","question","responseOption26","Core Safety Requirements","常规计划"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption48","question","responseOption48","Scaffolding","棚架"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption17","question","responseOption17","Electrical Equipment Grounding Assurance","电气设备接地保障"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption2","question","responseOption2","Asbestos Exposure/Management","石棉接触/管理"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption65","question","responseOption65","Health and Safety Committee","健康与安全委员会"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption14","question","responseOption14","Drug and Alcohol - Additional Questions","毒品和酒精——其他问题"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption43","question","responseOption43","Radio-Frequency (RF) Safety / Electromagnetic Energy (EME)","射频（RF）安全/电磁能（EME）"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption47","question","responseOption47","Commercial Motor Vehicle Management","道路运输"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption68","question","responseOption68","Miscellaneous","其他"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption22","question","responseOption22","First Aid","急救"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption36","question","responseOption36","Lead Exposure/Management","铅接触/管理"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption72","question","responseOption72","Consultation, Cooperation and Coordination (APAC)","协商、合作和协调（亚太地区）"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption50","question","responseOption50","Silica Exposure Control","二氧化硅接触控制"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption35","question","responseOption35","Ladders","梯子"
"127449","627c0fb62e00002eb0f8b05b","627c0fb62e00002eb0f8b05b~~~question~~~responseOption31","question","responseOption31","Hot Work","高温作业"
"19664","627c0f4f2f0000e8c9eee195","627c0f4f2f0000e8c9eee195~~~questionGroup~~~questionGroupText","questionGroup","questionGroupText","Safety Manual Conditions","安全手册条件"
"106968","5acf6fe32d0000bd00967141","5acf6fe32d0000bd00967141~~~question~~~responseOption1","question","responseOption1","Yes","是"
"106968","5acf6fe32d0000bd00967141","5acf6fe32d0000bd00967141~~~question~~~questionText","question","questionText","Document Verification Required: Avetta HSE Review","需要验证文档：Avetta 健康、安全与环境（HSE）审查"
"85259","5d50b4be37000089726240ff","5d50b4be37000089726240ff~~~question~~~questionText","question","questionText","Arsenic Exposure Safety?","砷暴露安全？"
"85259","5d50b4be37000089726240ff","5d50b4be37000089726240ff~~~question~~~responseOption1","question","responseOption1","Yes","是"
"73397","5a1f2b6b2e0000ef097ffb23","5a1f2b6b2e0000ef097ffb23~~~question~~~questionText","question","questionText","Asbestos Exposure/Management?","石棉暴露/管理？"
"73397","5a1f2b6b2e0000ef097ffb23","5a1f2b6b2e0000ef097ffb23~~~question~~~responseOption1","question","responseOption1","yes","是"
"73398","5a1f2bcf2e00000f0a7ffb26","5a1f2bcf2e00000f0a7ffb26~~~question~~~responseOption1","question","responseOption1","yes","是"
"73398","5a1f2bcf2e00000f0a7ffb26","5a1f2bcf2e00000f0a7ffb26~~~question~~~questionText","question","questionText","Awareness Programs?","安全知识计划？"
"85260","5d50b4be320000c6660ab01f","5d50b4be320000c6660ab01f~~~question~~~questionText","question","questionText","Benzene Exposure Safety?","苯接触安全？"
"85260","5d50b4be320000c6660ab01f","5d50b4be320000c6660ab01f~~~question~~~responseOption1","question","responseOption1","Yes","是"
"85261","5d50b4c037000089721d0634","5d50b4c037000089721d0634~~~question~~~responseOption1","question","responseOption1","Yes","是"
"85261","5d50b4c037000089721d0634","5d50b4c037000089721d0634~~~question~~~questionText","question","questionText","Bloodborne Pathogens (BBP)?","血源性病原体（BBP）？"
"85262","5d50b4c03500005136938ee6","5d50b4c03500005136938ee6~~~question~~~responseOption1","question","responseOption1","Yes","是"
"85262","5d50b4c03500005136938ee6","5d50b4c03500005136938ee6~~~question~~~questionText","question","questionText","Cadmium Exposure Safety?","镉暴露安全？"
"73399","5a1f2dc72e0000360a7ffb2b","5a1f2dc72e0000360a7ffb2b~~~question~~~questionText","question","questionText","CDM?","CDM？"
"73399","5a1f2dc72e0000360a7ffb2b","5a1f2dc72e0000360a7ffb2b~~~question~~~responseOption1","question","responseOption1","yes","是"
"73400","5a1f2ec82e0000510a7ffb30","5a1f2ec82e0000510a7ffb30~~~question~~~responseOption1","question","responseOption1","yes","是"
"73400","5a1f2ec82e0000510a7ffb30","5a1f2ec82e0000510a7ffb30~~~question~~~questionText","question","questionText","Chemical Hazards?","化学危险？"
"73401","5a1f2eda2e0000520a7ffb33","5a1f2eda2e0000520a7ffb33~~~question~~~responseOption1","question","responseOption1","yes","是"
"73401","5a1f2eda2e0000520a7ffb33","5a1f2eda2e0000520a7ffb33~~~question~~~questionText","question","questionText","Confined Space?","密闭空间？"
"73402","5a1f2ef32e0000560a7ffb36","5a1f2ef32e0000560a7ffb36~~~question~~~questionText","question","questionText","Crane Operation?","起重机操作？"
"73402","5a1f2ef32e0000560a7ffb36","5a1f2ef32e0000560a7ffb36~~~question~~~responseOption1","question","responseOption1","yes","是"
"73403","5a1f2f092e0000570a7ffb39","5a1f2f092e0000570a7ffb39~~~question~~~questionText","question","questionText","Demolition?","拆除？"
"73403","5a1f2f092e0000570a7ffb39","5a1f2f092e0000570a7ffb39~~~question~~~responseOption1","question","responseOption1","yes","是"
"73404","5a1f30da2e0000840a7ffb3d","5a1f30da2e0000840a7ffb3d~~~question~~~responseOption1","question","responseOption1","yes","是"
"73404","5a1f30da2e0000840a7ffb3d","5a1f30da2e0000840a7ffb3d~~~question~~~questionText","question","questionText","Diving?","潜水？"
"73405","5a1f30ec2e0000840a7ffb40","5a1f30ec2e0000840a7ffb40~~~question~~~responseOption1","question","responseOption1","yes","是"
"73405","5a1f30ec2e0000840a7ffb40","5a1f30ec2e0000840a7ffb40~~~question~~~questionText","question","questionText","Drug And Alcohol?","毒品和酒精？"
"70152","5b7c897b350000582bf7c1a4","5b7c897b350000582bf7c1a4~~~question~~~responseOption1","question","responseOption1","Yes","是"
"70152","5b7c897b350000582bf7c1a4","5b7c897b350000582bf7c1a4~~~question~~~questionText","question","questionText","Drug and Alcohol - Additional Questions?","毒品和酒精——其他问题？"
"73406","5a1f31422e0000930a7ffb45","5a1f31422e0000930a7ffb45~~~question~~~questionText","question","questionText","Electrical?","电气？"
"73406","5a1f31422e0000930a7ffb45","5a1f31422e0000930a7ffb45~~~question~~~responseOption1","question","responseOption1","yes","是"
"73407","5a1f31502e0000930a7ffb48","5a1f31502e0000930a7ffb48~~~question~~~questionText","question","questionText","Electrical (Qualified)?","电工（合格）？"
"73407","5a1f31502e0000930a7ffb48","5a1f31502e0000930a7ffb48~~~question~~~responseOption1","question","responseOption1","yes","是"
"73408","5a1f315e2e0000910a7ffb4b","5a1f315e2e0000910a7ffb4b~~~question~~~questionText","question","questionText","Electrical Equipment Grounding Assurance?","电气设备接地保障？"
"73408","5a1f315e2e0000910a7ffb4b","5a1f315e2e0000910a7ffb4b~~~question~~~responseOption1","question","responseOption1","yes","是"
"85263","5d50b4c13700008972624100","5d50b4c13700008972624100~~~question~~~responseOption1","question","responseOption1","Yes","是"
"85263","5d50b4c13700008972624100","5d50b4c13700008972624100~~~question~~~questionText","question","questionText","Emergency Action Plan?","紧急行动计划？"
"122378","623cb1682f00006aef9181b8","623cb1682f00006aef9181b8~~~question~~~questionText","question","questionText","Explosive Atmosphere Safety?","爆炸性环境安全？"
"122378","623cb1682f00006aef9181b8","623cb1682f00006aef9181b8~~~question~~~responseOption1","question","responseOption1","Yes","是"
"73410","5a1f31962e0000b00a7ffb51","5a1f31962e0000b00a7ffb51~~~question~~~responseOption1","question","responseOption1","yes","是"
"73410","5a1f31962e0000b00a7ffb51","5a1f31962e0000b00a7ffb51~~~question~~~questionText","question","questionText","Fall Protection?","坠落防护？"
"73411","5a1f31a32e0000910a7ffb54","5a1f31a32e0000910a7ffb54~~~question~~~responseOption1","question","responseOption1","yes","是"
"73411","5a1f31a32e0000910a7ffb54","5a1f31a32e0000910a7ffb54~~~question~~~questionText","question","questionText","Fire Protection?","消防？"
"73412","5a1f31b12e0000910a7ffb57","5a1f31b12e0000910a7ffb57~~~question~~~responseOption1","question","responseOption1","yes","是"
"73412","5a1f31b12e0000910a7ffb57","5a1f31b12e0000910a7ffb57~~~question~~~questionText","question","questionText","First Aid?","急救？"
"85264","5d50b4c137000089721d0635","5d50b4c137000089721d0635~~~question~~~responseOption1","question","responseOption1","Yes","是"
"85264","5d50b4c137000089721d0635","5d50b4c137000089721d0635~~~question~~~questionText","question","questionText","Fitness for Duty/Fatigue Management?","适合履行职责/疲劳管理？"
"73413","5a1f31c02e0000b00a7ffb5a","5a1f31c02e0000b00a7ffb5a~~~question~~~responseOption1","question","responseOption1","yes","是"
"73413","5a1f31c02e0000b00a7ffb5a","5a1f31c02e0000b00a7ffb5a~~~question~~~questionText","question","questionText","Forklift?","叉车？"
"122386","623cb33e2e00004178e0e584","623cb33e2e00004178e0e584~~~question~~~responseOption1","question","responseOption1","yes","是"
"122386","623cb33e2e00004178e0e584","623cb33e2e00004178e0e584~~~question~~~questionText","question","questionText","General Motor Vehicle Safety?","一般机动车辆安全？"
"73414","5a1f31cb2e0000aa0a7ffb5d","5a1f31cb2e0000aa0a7ffb5d~~~question~~~responseOption1","question","responseOption1","yes","是"
"73414","5a1f31cb2e0000aa0a7ffb5d","5a1f31cb2e0000aa0a7ffb5d~~~question~~~questionText","question","questionText","General Programs?","常规计划？"
"122389","623cb6322f00006aef919727","623cb6322f00006aef919727~~~question~~~questionText","question","questionText","Hazard Identification, Risk Assessment and Control?","危害识别、风险评估和控制？"
"122389","623cb6322f00006aef919727","623cb6322f00006aef919727~~~question~~~responseOption1","question","responseOption1","yes","是"
"73415","5a1f31dd2e0000aa0a7ffb60","5a1f31dd2e0000aa0a7ffb60~~~question~~~questionText","question","questionText","Hazardous Waste Operations?","危险废物处理？"
"73415","5a1f31dd2e0000aa0a7ffb60","5a1f31dd2e0000aa0a7ffb60~~~question~~~responseOption1","question","responseOption1","yes","是"
"85265","5d50b4c13700008972624101","5d50b4c13700008972624101~~~question~~~responseOption1","question","responseOption1","Yes","是"
"85265","5d50b4c13700008972624101","5d50b4c13700008972624101~~~question~~~questionText","question","questionText","Heavy Mobile Equipment Operation?","重型移动设备操作？"
"85266","5d50b4c2320000c6660ab020","5d50b4c2320000c6660ab020~~~question~~~questionText","question","questionText","Hexavalent Chromium Exposure Safety?","六价铬接触安全？"
"85266","5d50b4c2320000c6660ab020","5d50b4c2320000c6660ab020~~~question~~~responseOption1","question","responseOption1","Yes","是"
"73416","5a1f31e92e0000b00a7ffb63","5a1f31e92e0000b00a7ffb63~~~question~~~questionText","question","questionText","Hot Work?","高温作业？"
"73416","5a1f31e92e0000b00a7ffb63","5a1f31e92e0000b00a7ffb63~~~question~~~responseOption1","question","responseOption1","yes","是"
"85268","5d50b4c23700008972624102","5d50b4c23700008972624102~~~question~~~responseOption1","question","responseOption1","Yes","是"
"85268","5d50b4c23700008972624102","5d50b4c23700008972624102~~~question~~~questionText","question","questionText","Hydrogen Sulfide Exposure Safety?","硫化氢接触安全？"
"122394","623cb8a42e00004178e10889","623cb8a42e00004178e10889~~~question~~~questionText","question","questionText","Incident Investigation?","事故调查？"
"122394","623cb8a42e00004178e10889","623cb8a42e00004178e10889~~~question~~~responseOption1","question","responseOption1","yes","是"
